avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate
126.0,42,182.8,526.7,51550,25490,20.5,0.0,"(51046.4, 54545.6]",35.4,34.6,36.7,"West Baton Rouge Parish, Louisiana",47.1,18.4,35.9,,5.7,39.2,14.1,61.0,6.5,68.1,,50.1,30.0,17.1,59.75110463,37.81263934,0.571567554,0.575621225,47.02037259,5.538105472000001
65.0,30,195.6,443.2,33959,11293,22.5,0.0,"[22640, 34218.1]",39.7,37.8,41.4,"West Carroll Parish, Louisiana",46.6,33.0,38.1,,1.1,44.0,6.8,43.2,11.9,45.9,32.1,28.4,33.2,16.2,81.59594901,16.73651126,0.087305745,0.628601362,46.08938547,5.737356566
73.0,24,148.2,429.0,53679,15385,24.0,0.0,"(51046.4, 54545.6]",40.4,40.5,39.9,"West Feliciana Parish, Louisiana",36.1,10.1,20.8,,0.0,33.7,14.8,38.5,8.5,68.3,51.9,47.7,32.0,18.0,52.90301654,45.71521246,0.038923127,0.253000324,54.43620557,6.7998300039999995
96.0,41,227.5,524.4,36644,14568,26.8,0.0,"(34218.1, 37413.8]",41.3,40.1,42.6,"Winn Parish, Louisiana",46.9,27.7,44.1,24.3,3.9,42.0,7.9,41.3,6.3,56.1,40.2,35.3,40.1,22.2,65.60753955,32.56815887,0.0,0.228879165,49.35606748,4.891661195
600.0,242,188.0,478.2,46701,107233,15.4,83.92938741,"(45201, 48021.6]",40.6,39.6,41.4,"Androscoggin County, Maine",49.0,13.4,32.5,,6.8,37.2,13.9,,7.2,65.5,50.5,46.1,38.8,20.8,92.46692056,1.41163763,0.801728232,0.279347816,46.16229053,5.235413921
486.0,200,188.2,472.8,36066,68628,20.1,14.571311999999999,"(34218.1, 37413.8]",46.6,45.6,47.6,"Aroostook County, Maine",54.1,12.8,34.5,47.5,5.2,39.0,12.1,52.3,7.5,57.1,40.1,34.4,47.6,24.2,95.286051,0.742804085,0.497107349,0.222841226,50.41673529999999,5.029215359
1620.0,607,173.3,479.6,61436,289977,10.8,500.03965830000004,"(54545.6, 61494.5]",41.9,40.3,43.3,"Cumberland County, Maine",49.4,10.0,24.3,51.3,14.4,24.1,27.3,64.5,5.4,74.3,,53.5,30.1,14.6,92.50766290000001,2.659033479,2.08654441,0.351601956,47.825159,3.772833827
177.0,69,167.5,435.2,41035,29991,15.8,0.0,"(40362.7, 42724.4]",44.9,44.1,45.6,"Franklin County, Maine",51.3,10.2,30.4,,5.3,36.9,16.4,56.7,7.7,63.4,,40.5,42.0,21.1,97.02980067,0.440760476,0.470363792,0.171041379,52.41955916,3.4822215689999996
383.0,136,165.4,491.9,45807,54659,12.9,18.29524872,"(45201, 48021.6]",47.4,46.2,48.4,"Hancock County, Maine",54.1,7.8,24.7,,14.3,33.1,20.1,57.7,7.7,64.0,46.6,36.7,37.7,18.1,96.65739690000001,0.481173845,0.9001427059999999,0.075011892,49.67789586,5.103569855
741.0,308,193.2,478.4,45556,119980,13.8,300.0500083,"(45201, 48021.6]",44.0,43.2,44.6,"Kennebec County, Maine",49.6,10.5,36.1,,7.8,35.6,15.3,,7.7,67.6,50.1,44.8,39.2,18.9,96.00617609999999,0.790177687,0.771187,0.40623555100000003,47.20175728,4.823685961
284.0,108,169.4,484.9,50002,39855,13.9,501.8190942,"(48021.6, 51046.4]",47.2,45.3,49.2,"Knox County, Maine",51.5,16.6,44.0,,7.7,34.8,20.6,,5.7,64.3,45.4,36.8,40.4,18.6,96.69964504,0.679706971,0.659567505,0.108249629,48.88522854,4.550819672
236.0,99,170.6,436.6,47905,33969,11.7,58.87721158,"(45201, 48021.6]",49.8,48.5,51.0,"Lincoln County, Maine",53.5,20.9,38.5,,11.5,32.1,18.7,57.1,4.2,65.3,43.2,37.1,42.9,18.2,97.33575359999999,0.117109732,1.159386345,0.014638716000000001,50.57139016,5.786534285
371.0,154,189.0,477.6,40120,57202,16.1,0.0,"(37413.8, 40362.7]",45.7,45.2,46.0,"Oxford County, Maine",48.1,19.0,35.0,,7.0,45.6,11.9,,9.2,59.0,,37.6,44.4,23.8,96.82694485,0.40403336799999995,0.6234652829999999,0.156737082,49.89663252,4.600845561
929.0,355,187.5,507.3,42728,152692,18.0,438.79181619999997,"(42724.4, 45201]",41.3,39.9,42.8,"Penobscot County, Maine",48.0,10.2,21.9,58.4,9.5,34.9,15.6,56.1,7.8,63.3,,42.4,39.4,20.7,95.20063609,0.825746072,1.0994740509999998,0.158371188,48.02575315,4.133114215
128.0,53,194.0,478.1,36994,16931,20.3,0.0,"(34218.1, 37413.8]",49.8,49.5,50.1,"Piscataquis County, Maine",52.8,16.0,42.0,,3.5,40.5,11.9,45.8,10.5,53.8,35.5,30.9,50.6,25.8,96.57262765,0.37304733,0.46630916299999997,0.32058755,48.82454509,6.290471785
208.0,82,173.6,451.7,55630,35149,10.5,56.90062306,"(54545.6, 61494.5]",45.2,44.2,46.0,"Sagadahoc County, Maine",54.2,11.5,51.8,,7.6,31.6,20.8,61.3,5.7,69.4,51.2,43.3,39.1,19.0,95.9221475,0.732360652,0.712413086,0.142482617,49.67867575,5.263857504
313.0,139,200.2,458.3,39001,51113,17.3,0.0,"(37413.8, 40362.7]",44.9,44.2,45.4,"Somerset County, Maine",51.2,16.4,35.0,,7.1,41.3,10.7,52.6,9.5,56.1,39.7,34.8,46.9,25.4,96.96182407,0.325726584,0.30052155,0.046532369000000004,48.88990826,4.712136228
250.0,93,180.1,484.0,46598,39155,15.0,0.0,"(45201, 48021.6]",45.0,44.3,46.0,"Waldo County, Maine",53.7,11.6,41.3,,5.4,34.0,19.1,57.2,7.5,62.1,45.9,38.2,41.0,21.5,96.89809113,0.500307882,0.631157635,0.264265189,50.29606821,4.975063861000001
242.0,110,216.7,501.5,38057,31625,18.5,0.0,"(37413.8, 40362.7]",46.8,45.9,47.8,"Washington County, Maine",51.0,17.2,32.2,,4.1,38.3,13.6,48.3,9.8,51.0,32.9,27.3,52.5,29.4,91.63120127,0.559162499,0.484607499,0.447329999,46.79255959,5.793688177000001
1246.0,451,173.7,497.7,55482,201169,11.2,159.0702345,"(54545.6, 61494.5]",44.1,42.9,45.2,"York County, Maine",52.6,9.3,36.1,43.0,11.6,31.6,20.4,63.1,5.9,72.2,56.4,50.2,33.1,15.7,96.10180187,0.6840876990000001,1.1277931909999999,0.173776304,51.22310568,5.0507551369999995
517.0,183,172.2,519.3,39808,72528,18.5,261.96779169999996,"(37413.8, 40362.7]",41.5,39.0,44.1,"Allegany County, Maryland",44.2,9.2,30.0,,4.7,42.0,9.2,48.0,10.0,66.4,47.2,43.5,43.6,22.9,88.59399856,8.0191437,0.864729636,0.282804661,45.91512498,4.613602728
2676.0,977,176.0,468.1,86654,564195,6.7,69.12503656,"(61494.5, 125635]",38.4,36.8,39.7,"Anne Arundel County, Maryland",51.7,11.8,29.1,47.4,11.7,25.0,22.5,64.2,5.9,81.6,63.7,55.0,25.1,10.9,74.72536378,15.87127215,3.57153148,2.151166979,53.20651532,5.2911153539999995
4499.0,1714,171.0,472.3,67766,831128,9.8,216.57313919999999,"(61494.5, 125635]",39.1,37.4,40.6,"Baltimore County, Maryland",46.2,8.2,29.7,49.3,12.8,27.2,20.9,61.9,6.9,75.2,,52.5,29.7,15.1,63.33377483,27.11581014,5.6429299639999995,1.081220328,45.91882391,5.0737196639999995
406.0,153,175.2,444.5,92446,90595,7.2,0.0,"(61494.5, 125635]",40.6,39.8,41.7,"Calvert County, Maryland",52.7,8.1,38.4,,8.6,31.5,17.4,63.9,7.6,82.1,66.2,58.4,24.3,11.0,81.8696318,12.7072375,1.4015580269999999,0.489380119,57.54132563,3.454078056
174.0,69,185.6,465.1,49573,32579,16.0,0.0,"(48021.6, 51046.4]",40.1,39.0,40.6,"Caroline County, Maryland",50.2,19.6,41.1,33.0,6.3,40.7,9.7,59.6,8.8,61.6,45.8,40.8,41.2,25.0,81.0109917,13.80239429,0.508251431,1.8860414559999998,51.23322148,5.4043234589999996
862.0,326,171.1,456.2,84500,167627,5.9,89.48439094,"(61494.5, 125635]",42.2,41.0,43.1,"Carroll County, Maryland",56.7,6.6,30.1,,12.4,30.6,20.8,65.6,4.6,84.5,69.0,62.0,23.9,9.8,92.69248226,3.253027878,1.688922864,0.458063591,61.33424438,4.31864301
522.0,207,195.5,484.3,62198,102382,10.6,419.9957024,"(61494.5, 125635]",40.1,39.5,40.5,"Cecil County, Maryland",52.5,17.2,34.7,,8.4,37.8,13.9,60.7,7.5,72.9,60.0,54.7,30.4,17.5,88.88289525,6.758532757999999,1.287759906,0.932718713,54.36451753,4.297102051
572.0,239,186.7,420.5,86703,156118,7.2,0.0,"(61494.5, 125635]",37.7,36.2,38.9,"Charles County, Maryland",50.0,11.5,35.7,,10.9,32.2,17.2,64.2,6.3,82.3,66.1,57.3,24.3,11.3,48.40069654,42.24570224,3.26276235,0.9557851190000001,52.66592692,4.693221178
210.0,84,185.4,481.6,42279,32384,17.5,0.0,"(40362.7, 42724.4]",43.8,42.0,45.1,"Dorchester County, Maryland",47.9,21.2,29.0,43.4,6.5,38.3,12.1,58.2,10.4,61.7,44.7,39.9,45.6,27.0,66.86543309,28.02606504,1.008176062,1.9149197759999999,44.47794949,5.456570156000001
1037.0,367,155.6,435.9,83698,245322,6.5,114.1357074,"(61494.5, 125635]",39.1,38.1,40.1,"Frederick County, Maryland",54.7,8.3,29.0,,14.3,25.2,23.2,67.0,5.8,81.6,67.7,60.8,23.2,10.4,81.43951478,9.007635485,4.260625671000001,1.856877116,56.567676899999995,4.557287265
166.0,64,154.8,417.1,47441,29460,12.4,0.0,"(45201, 48021.6]",44.5,42.8,45.6,"Garrett County, Maryland",56.5,15.8,31.8,,7.8,42.2,10.2,56.1,7.0,62.5,46.7,41.0,41.4,23.2,97.29312716,0.603763459,0.412571697,0.09391876,57.15249094,6.553245117
1302.0,450,169.9,485.5,79403,250290,8.0,79.90730752,"(61494.5, 125635]",40.1,38.6,41.3,"Harford County, Maryland",54.7,9.1,35.9,42.6,12.4,28.1,20.2,64.2,6.4,81.9,64.7,56.0,26.9,11.9,80.04426307,13.33836749,2.795160785,1.1824907820000001,56.59293338,6.156408817999999
1186.0,346,131.9,418.1,106871,313414,6.1,165.91473259999998,"(61494.5, 125635]",38.8,37.5,39.7,"Howard County, Maryland",58.0,10.7,26.8,,21.9,14.2,30.7,,4.9,84.7,70.9,63.1,19.3,8.2,60.10226395,18.13623136,16.24089571,1.62964668,60.23950993,5.158672656
140.0,59,180.0,461.7,53288,19787,13.8,0.0,"(51046.4, 54545.6]",46.2,44.2,47.4,"Kent County, Maryland",47.0,7.8,27.3,59.4,5.5,33.2,16.4,53.2,7.2,68.1,47.6,40.9,42.6,22.0,82.2868042,15.37920996,0.968729609,0.135521759,48.49160546,4.528650647
4139.0,1292,120.1,392.9,97279,1040116,7.2,184.5947952,"(61494.5, 125635]",38.5,37.0,40.0,"Montgomery County, Maryland",53.2,12.7,23.5,44.0,19.9,14.0,26.6,67.1,6.1,77.0,64.7,56.4,23.0,11.5,55.62676166,17.6079398,14.56193834,7.859929519,53.70241078,5.281994667
3222.0,1302,172.7,401.9,71904,909535,10.3,21.98925825,"(61494.5, 125635]",35.8,34.0,37.7,"Prince George's County, Maryland",38.5,12.6,28.9,,9.6,26.1,18.1,65.5,8.7,68.6,56.1,50.6,27.3,16.3,20.39233168,63.44722765,4.270084766,8.909674557999999,39.11619384,5.044283329
254.0,100,173.8,429.6,80650,48904,7.5,0.0,"(61494.5, 125635]",43.5,42.7,44.1,"Queen Anne's County, Maryland",57.4,13.6,34.7,40.8,10.9,29.9,21.6,65.0,5.3,80.3,64.2,55.6,28.8,13.5,89.60699588,7.407407407000001,0.87037037,0.450617284,62.34448122,5.627462015
433.0,180,181.5,423.2,84686,111413,8.6,17.95122652,"(61494.5, 125635]",36.3,35.9,36.8,"St. Mary's County, Maryland",53.9,12.5,28.6,49.4,9.5,30.6,17.6,63.4,4.8,80.2,63.1,53.2,25.2,12.3,79.12401701,14.25365373,2.681226851,0.582954732,57.53732709,5.4194533289999995
151.0,64,216.5,511.9,38376,25768,25.5,0.0,"(37413.8, 40362.7]",37.0,36.2,38.6,"Somerset County, Maryland",32.3,12.6,24.6,,1.2,43.2,9.1,,8.2,56.2,41.6,37.3,46.8,30.8,52.74441878,41.78598922,1.058506543,1.4549653580000002,37.85330948,5.312389693
280.0,111,161.9,454.6,54836,37512,11.7,213.2650885,"(54545.6, 61494.5]",49.0,48.2,49.6,"Talbot County, Maryland",54.0,16.1,39.3,28.7,15.9,27.9,18.2,55.8,6.7,72.1,48.2,38.4,40.1,16.2,82.23233419,11.88655785,1.481520675,0.703722321,50.68079601,3.3284516039999996
782.0,320,181.0,457.0,54606,149585,13.8,73.53678511,"(54545.6, 61494.5]",40.4,39.1,41.9,"Washington County, Maryland",49.4,18.0,33.7,,8.5,38.1,12.3,56.5,8.5,68.9,53.5,48.7,36.3,20.5,83.71072553,10.27333021,1.669458029,0.653178804,49.83858598,5.93936457
564.0,221,204.3,532.1,51927,102370,16.9,224.6751978,"(51046.4, 54545.6]",35.5,34.4,36.7,"Wicomico County, Maryland",44.7,8.6,26.1,,10.1,31.9,16.3,59.0,8.8,66.7,53.1,46.6,35.2,21.3,68.69403649,24.14362238,3.04797296,1.019944259,47.13293141,5.35618844
413.0,164,186.8,499.8,55691,51540,11.9,0.0,"(54545.6, 61494.5]",49.1,47.0,50.2,"Worcester County, Maryland",50.7,13.7,43.7,,10.2,31.6,18.8,53.1,9.9,67.4,45.4,38.5,43.6,21.1,82.55206817,14.15011937,1.5004173219999999,0.21739552399999998,50.84003273,5.625635808999999
3144.0,1419,226.0,497.2,41895,621849,23.3,886.0671964,"(40362.7, 42724.4]",34.6,33.3,35.9,"Baltimore city, Maryland",26.6,17.0,29.1,41.6,12.3,29.8,15.3,53.8,13.1,56.1,43.6,39.0,43.9,29.6,30.31292272,62.83548664,2.568382563,1.670324233,24.02463388,5.449538255
1892.0,685,163.0,505.0,64150,214333,8.9,41.99073404,"(61494.5, 125635]",51.3,49.5,53.0,"Barnstable County, Massachusetts",53.2,11.5,37.2,,10.9,24.9,23.0,55.8,7.0,74.2,49.5,43.3,44.1,18.9,92.77259901,2.59352039,1.4024566269999998,1.023905087,49.56310834,3.5211809030000003
860.0,313,157.0,464.3,49890,127828,13.0,125.16819479999998,"(48021.6, 51046.4]",45.8,44.4,47.1,"Berkshire County, Massachusetts",45.6,13.5,27.9,,9.3,31.7,17.8,57.4,8.9,70.7,51.6,46.4,44.0,22.6,91.822907,2.7984035639999996,1.517542231,1.222077842,43.45582911,4.573604784
53.0,24,189.6,430.5,53244,11721,14.0,0.0,"(51046.4, 54545.6]",34.8,33.1,37.4,"Ward County, Texas",50.0,20.9,40.8,,2.6,35.0,7.9,55.4,4.4,61.1,,45.3,29.6,17.1,84.36525612,6.262806236,0.356347439,7.0913140310000005,50.42492918,7.0703125
192.0,78,158.0,424.8,55139,34765,15.0,0.0,"(54545.6, 61494.5]",42.0,37.6,45.0,"Washington County, Texas",48.3,11.9,28.7,,3.1,31.3,15.4,51.9,5.1,64.6,48.2,42.1,33.5,16.4,78.16041594,17.14569459,1.7700665969999998,1.150835378,52.59370817,5.054495913
595.0,243,139.1,332.2,37935,269721,32.3,44.49041788,"(37413.8, 40362.7]",28.3,26.8,29.6,"Webb County, Texas",46.6,20.8,32.4,,4.3,24.4,11.9,54.3,6.0,36.0,30.5,26.4,36.3,28.6,94.19527371,0.393920631,0.587652089,3.873869425,52.84922777,6.921416298
202.0,83,173.1,424.5,44110,41486,16.8,0.0,"(42724.4, 45201]",37.3,35.7,37.9,"Wharton County, Texas",49.5,16.7,46.6,,5.3,33.6,9.5,58.9,6.6,54.7,45.7,40.6,32.9,21.9,82.86884451,14.38542071,0.055738657999999996,1.899961225,47.5137372,5.69874932
32.0,14,193.7,434.9,52548,5657,12.0,0.0,"(51046.4, 54545.6]",39.0,38.4,39.7,"Wheeler County, Texas",63.9,10.3,28.0,,5.4,31.3,13.4,62.2,3.9,61.0,46.3,41.0,27.3,13.0,87.96724813,2.278390886,0.462798149,6.603773585,57.82817270000001,7.705934455
554.0,261,184.8,403.5,43379,131705,19.3,83.51998785,"(42724.4, 45201]",34.0,32.1,36.6,"Wichita County, Texas",45.0,7.9,39.9,,5.6,32.4,14.4,52.4,6.1,63.6,,36.8,33.3,17.3,80.49895042,10.42006108,2.054457134,2.684207734,45.97943305,6.108318631
78.0,30,181.5,480.2,39377,13027,15.8,0.0,"(37413.8, 40362.7]",37.6,36.6,38.4,"Wilbarger County, Texas",48.8,18.7,47.6,30.6,3.1,29.9,13.1,57.6,7.5,59.5,,38.2,35.9,18.5,82.82413741,9.135126919,0.5319957439999999,4.537163703,45.51036071,6.288032454
73.0,35,167.3,345.6,29782,21903,38.8,0.0,"[22640, 34218.1]",32.3,30.8,35.2,"Willacy County, Texas",44.3,24.7,49.0,,0.5,35.5,6.4,31.7,11.5,27.2,20.7,18.8,45.3,34.1,94.79138259999999,1.649850014,0.063630579,2.8542859739999997,52.81829642,4.799131378999999
176.0,74,152.8,368.3,62752,47520,11.0,0.0,"(61494.5, 125635]",40.4,39.3,41.3,"Wilson County, Texas",56.0,17.6,35.2,,4.3,34.8,13.5,,5.8,71.4,55.3,47.0,27.0,12.0,93.36394999,1.612867784,0.26368410600000003,1.900722934,61.43309427,5.291214215
28.0,13,182.9,383.0,55493,8005,13.5,124.92192379999999,"(54545.6, 61494.5]",33.0,32.7,33.4,"Winkler County, Texas",55.5,22.6,32.0,,4.8,31.2,9.3,58.5,2.5,58.4,47.9,42.3,25.3,13.8,88.31837381,3.313093981,0.39598732799999997,4.435058078,55.21308979999999,7.146724418
248.0,113,180.0,389.3,59904,62953,10.0,0.0,"(54545.6, 61494.5]",39.3,38.7,39.7,"Wise County, Texas",57.1,17.7,35.2,,6.5,36.8,12.4,57.5,7.5,63.8,51.4,44.3,29.2,16.0,94.25893572,1.187074441,0.401678559,1.5316036119999998,61.67647617,7.013024187999999
283.0,122,167.6,417.0,42753,43356,15.4,0.0,"(42724.4, 45201]",48.2,47.0,49.9,"Wood County, Texas",55.4,15.7,40.0,,3.8,34.7,12.2,45.0,8.9,61.7,39.0,34.1,40.8,17.3,90.25800712,4.785540363,0.589998127,2.580071174,57.30826693,6.943899568
31.0,12,158.8,412.1,60738,8546,11.4,0.0,"(54545.6, 61494.5]",34.1,33.5,34.2,"Yoakum County, Texas",62.2,17.0,31.1,,8.4,29.7,10.6,61.2,8.1,57.7,,40.2,26.0,16.6,91.95178376,1.436746621,0.791428224,4.1276025810000005,61.86285295,5.57582074
106.0,51,191.1,428.0,41872,18270,16.4,0.0,"(40362.7, 42724.4]",41.9,39.7,44.6,"Young County, Texas",58.1,26.0,40.0,,5.3,35.9,11.7,57.5,5.6,58.0,,37.4,31.8,17.2,94.07496317,1.096622838,0.332805936,2.291450707,58.00421644,6.038978864
41.0,13,112.5,340.9,33291,14374,32.6,0.0,"[22640, 34218.1]",29.2,27.0,30.9,"Zapata County, Texas",52.3,31.1,36.3,,0.0,26.0,5.3,52.1,12.2,34.4,27.5,26.6,37.5,29.1,97.18339391,1.125244618,0.0,1.691361476,54.54947974,9.67556704
37.0,15,126.3,321.0,26336,12235,31.0,163.4654679,"[22640, 34218.1]",30.5,29.1,32.7,"Zavala County, Texas",40.2,19.0,29.9,,0.0,27.0,7.0,48.6,12.2,32.9,24.6,22.2,48.6,35.5,91.16086235,0.45605306799999995,0.0,7.76119403,42.01819686,4.962779156
27.0,11,168.7,421.4,50818,6354,9.8,0.0,"(48021.6, 51046.4]",33.0,31.9,33.4,"Beaver County, Utah",60.8,33.8,29.9,,1.5,37.2,14.0,62.8,3.8,76.6,63.4,58.1,21.3,8.2,96.45565702,0.15477480300000002,0.0,3.002631172,59.893285899999995,12.66766021
171.0,62,137.3,377.6,56313,52097,11.6,0.0,"(54545.6, 61494.5]",32.0,31.3,33.0,"Box Elder County, Utah",63.7,15.1,46.8,34.3,3.9,32.5,15.1,59.8,6.3,79.3,,58.9,22.5,10.5,93.20076092,0.341236689,0.927614677,2.5730030790000002,68.57473787,8.779499824
295.0,80,104.1,376.1,51735,120783,14.2,157.3069058,"(51046.4, 54545.6]",25.0,25.2,24.9,"Cache County, Utah",56.1,5.4,21.8,64.1,8.7,21.9,23.9,,5.5,78.2,68.5,57.9,19.4,10.8,90.51758636,0.754369982,2.235864077,3.491728325,64.39400308,7.221172022999999
102.0,38,155.9,433.1,47340,20479,15.7,0.0,"(45201, 48021.6]",35.1,34.1,35.7,"Carbon County, Utah",54.3,9.7,31.3,,2.6,26.9,10.7,57.8,7.4,70.6,54.8,50.6,30.8,14.4,92.42127395,0.654656664,0.649878148,2.7380895489999997,52.68017439999999,8.165882856
1009.0,268,119.3,428.8,70797,336043,7.2,5.951619287000001,"(61494.5, 125635]",30.2,29.4,30.9,"Davis County, Utah",61.4,14.2,34.6,,4.7,21.2,24.1,65.5,4.2,81.5,70.2,61.4,18.8,9.0,89.65284779,1.215311064,1.933983561,3.0305466739999996,68.10336023,7.253229221000001
73.0,25,155.5,448.1,61976,20862,11.6,0.0,"(61494.5, 125635]",30.2,30.5,30.0,"Duchesne County, Utah",65.0,25.7,42.1,,1.5,36.0,11.0,57.3,5.2,73.1,62.6,56.9,19.9,9.4,91.01781299,0.171569864,0.499571075,1.745975677,65.75840145,10.01338091
37.0,13,113.2,339.0,49709,10370,12.9,0.0,"(48021.6, 51046.4]",34.5,34.3,34.8,"Emery County, Utah",61.9,10.9,38.0,47.1,4.0,32.9,9.7,54.1,5.7,73.3,57.0,54.0,28.4,12.5,98.92803878,0.167785235,0.055928412000000004,0.438105891,67.06315491,7.28003573
26.0,8,105.4,399.0,45666,5009,12.2,0.0,"(45201, 48021.6]",39.6,38.3,43.6,"Garfield County, Utah",59.9,30.7,30.3,,0.9,34.5,13.2,50.5,8.6,67.1,44.3,38.0,30.1,11.6,95.10751628,0.7693825209999999,0.808838035,0.157822056,58.65219874,3.098290598
44.0,19,179.8,404.1,43344,9516,15.0,0.0,"(42724.4, 45201]",39.1,37.9,39.5,"Grand County, Utah",46.3,17.3,59.0,,0.4,24.1,17.4,63.5,7.1,57.2,44.2,33.7,28.8,14.4,92.82062207,0.28760119300000003,1.363442693,0.22368981699999999,43.99577725,2.808716707
156.0,48,131.1,418.0,43615,48368,22.1,310.12239500000004,"(42724.4, 45201]",28.1,27.8,28.3,"Iron County, Utah",54.2,14.9,24.8,,3.5,24.7,18.7,56.3,10.5,63.8,51.6,43.5,28.1,15.6,91.07108763,0.659750949,0.706421434,2.100171832,58.66180855,9.572250479
34.0,12,136.9,392.3,55204,10594,11.4,0.0,"(54545.6, 61494.5]",30.0,26.8,32.6,"Juab County, Utah",59.4,18.4,31.1,,7.8,35.0,11.5,61.7,3.8,70.6,,53.0,25.5,13.0,94.57692308,0.10576923099999999,0.278846154,2.673076923,67.64327109,6.440382942
39.0,14,129.0,398.9,48456,7131,11.8,0.0,"(48021.6, 51046.4]",43.6,41.4,45.5,"Kane County, Utah",55.9,12.4,72.1,9.6,5.9,28.8,15.5,55.7,7.0,64.5,43.2,35.7,33.4,13.5,93.77950569,0.180505415,0.124965287,0.402665926,51.45213338,4.9543676660000004
49.0,19,131.6,361.5,52623,12645,12.9,0.0,"(51046.4, 54545.6]",34.9,34.2,35.7,"Millard County, Utah",62.7,15.8,36.1,44.5,3.6,29.1,15.4,60.2,4.3,65.9,,46.7,29.4,15.2,88.83325385,0.42123668700000005,0.70735972,7.868383405,65.40865385,8.884297521
33.0,11,138.7,380.5,82597,11065,4.6,0.0,"(61494.5, 125635]",32.3,31.6,32.8,"Morgan County, Utah",69.2,7.1,33.3,,7.7,24.4,24.8,,6.0,80.6,,60.6,18.8,8.5,96.86648501,0.36006228100000004,0.7687816270000001,1.0509926040000002,78.07539683,6.102877071
9.0,4,166.4,347.2,56772,2311,10.3,3894.418001,"(54545.6, 61494.5]",34.7,35.5,33.0,"Rich County, Utah",62.4,34.8,18.2,,2.3,37.6,15.2,46.2,6.2,66.6,49.1,44.3,36.2,17.4,96.94589878,0.087260035,0.0,2.7486910989999997,70.78125,7.99086758
3540.0,1056,130.9,417.3,62536,1107314,11.9,345.8820172,"(61494.5, 125635]",31.8,31.3,32.3,"Salt Lake County, Utah",52.1,14.1,31.5,,7.7,22.8,20.8,66.9,5.8,73.1,63.5,56.6,20.2,11.0,82.34111059,1.6778224919999998,3.667798005,7.179426817,54.803746600000004,6.633919132000001
35.0,16,123.9,261.1,40590,15772,29.2,0.0,"(40362.7, 42724.4]",30.6,29.1,31.9,"San Juan County, Utah",44.4,30.5,36.5,,1.6,31.5,11.2,46.7,8.4,45.4,,32.5,35.8,25.1,49.63041183,0.16499472,0.7391763459999999,0.574181626,54.065766,4.9379065639999995
97.0,39,156.7,383.8,44644,28778,17.1,0.0,"(42724.4, 45201]",30.5,30.8,29.9,"Sanpete County, Utah",54.0,15.2,24.1,,3.1,27.0,12.7,47.0,8.3,69.4,55.4,48.1,27.1,12.9,89.79512402,0.845688405,0.84922685,5.629666325,67.19123757,5.587610082
93.0,35,154.2,417.4,48622,20984,12.1,0.0,"(48021.6, 51046.4]",34.1,33.7,35.0,"Sevier County, Utah",59.6,22.8,33.0,,3.9,33.7,10.2,55.5,5.9,66.3,50.9,45.5,30.5,14.8,95.25657611,0.378515644,0.201236165,1.3463657709999999,62.82269504,9.947524527
142.0,32,123.6,432.7,92560,39633,6.8,25.231499,"(61494.5, 125635]",38.2,37.8,38.4,"Summit County, Utah",63.2,15.3,34.7,,14.8,15.5,30.6,70.8,3.2,81.2,72.8,60.0,13.5,6.8,94.90148231,0.5321772539999999,1.954777913,1.209729758,63.7754003,4.14207772
208.0,59,146.7,489.9,64193,62952,8.1,0.0,"(61494.5, 125635]",30.7,30.5,30.8,"Tooele County, Utah",59.4,16.7,43.7,,2.3,32.1,16.8,62.8,7.1,80.7,70.3,65.6,17.9,8.0,91.74946217,0.6059809829999999,0.86709474,3.289376447,64.90258172,6.916426512999999
97.0,35,133.2,365.5,65489,37928,9.6,0.0,"(61494.5, 125635]",29.7,29.3,30.0,"Uintah County, Utah",57.2,15.6,49.3,,4.6,34.7,11.8,61.7,5.1,72.0,60.4,53.7,21.1,10.2,87.81389099,0.5962878979999999,0.44791579200000003,1.198174743,60.49540115,9.686539644
1251.0,361,120.4,394.9,60957,575205,12.6,62.58638225,"(54545.6, 61494.5]",24.4,24.3,24.6,"Utah County, Utah",58.8,9.9,21.7,,7.6,16.8,25.8,,5.5,78.3,69.1,58.9,17.0,9.2,91.94593057,0.607837205,1.501022725,2.11556335,71.12700722,8.614426925
81.0,20,114.5,432.5,65207,29161,7.1,205.7542608,"(61494.5, 125635]",33.0,32.5,33.2,"Wasatch County, Utah",59.1,12.1,37.8,,4.7,20.7,22.5,66.2,4.7,75.6,65.5,52.5,18.1,9.3,96.38798245,0.060012752999999995,1.440306065,0.570121151,64.6571958,3.613892365
672.0,223,124.8,408.4,50169,155602,12.9,141.3863575,"(48021.6, 51046.4]",34.6,33.4,35.9,"Washington County, Utah",59.4,12.8,32.9,50.3,4.1,24.6,17.0,52.5,7.7,63.9,,38.5,34.3,17.0,92.02126224,0.634089744,0.643533634,2.316451256,63.41986917,6.593968853
